DFT, Frequency Response Magnitude
13748.95, 9.986529
13754.33, 9.983465
13759.72, 9.980858
13765.10, 9.989112
13770.48, 9.976389
13775.87, 9.975848
13781.25, 9.971724
13786.63, 9.969942
13792.02, 9.962961
13797.40, 9.963446
13802.78, 9.953857
13808.17, 9.954233
13813.55, 9.944267
13818.93, 9.947083
13824.32, 9.950218
13829.70, 9.932425
13835.08, 9.934686
13840.47, 9.934510
13845.85, 9.941917
13851.23, 9.929284
13856.62, 9.924515
13862.00, 9.920574
13867.38, 9.913109
13872.77, 9.911307
13878.15, 9.915841
13883.53, 9.912932
13888.92, 9.912954
13894.30, 9.906708
13899.68, 9.899303
13905.07, 9.890877
13910.45, 9.890047
13915.83, 9.886079
13921.22, 9.889256
13926.60, 9.875062
13931.98, 9.874625
13937.37, 9.878990
13942.75, 9.870520
13948.13, 9.873767
13953.52, 9.867474
13958.90, 9.868118
13964.28, 9.867367
13969.67, 9.857815
13975.05, 9.849983
13980.43, 9.846846
13985.82, 9.852622
13991.20, 9.844707
13996.58, 9.842213
14001.97, 9.839449
14007.35, 9.835498
14012.73, 9.832438
14018.12, 9.824760
14023.50, 9.829375
14028.88, 9.821418
14034.27, 9.822143
14039.65, 9.821887
14045.03, 9.802135
14050.42, 9.813013
14055.80, 9.799900
14061.18, 9.801418
14066.56, 9.799917
14071.95, 9.794667
14077.33, 9.782942
14082.71, 9.785955
14088.10, 9.790232
14093.48, 9.781739
14098.86, 9.780901
14104.25, 9.777120
14109.63, 9.777081
14115.01, 9.776299
14120.40, 9.766527
14125.78, 9.761682
14131.16, 9.767557
14136.55, 9.754109
14141.93, 9.762320
14147.31, 9.746027
14152.70, 9.752806
14158.08, 9.745035
14163.46, 9.738484
14168.85, 9.739556
14174.23, 9.725988
14179.61, 9.733663
14185.00, 9.730456
14190.38, 9.727562
14195.76, 9.730141
14201.15, 9.719365
14206.53, 9.711378
14211.91, 9.717613
14217.30, 9.702794
14222.68, 9.705543
14228.06, 9.699327
14233.45, 9.703708
14238.83, 9.696671
14244.21, 9.702905
14249.60, 9.701366
14254.98, 9.692891
14260.36, 9.691833
14265.75, 9.675900
14271.13, 9.681746
14276.51, 9.676309
14281.90, 9.665313
14287.28, 9.672155
14292.66, 9.659689
14298.05, 9.666119
14303.43, 9.656017
14308.81, 9.654903
14314.20, 9.657251
14319.58, 9.651577
14324.96, 9.654204
14330.35, 9.638272
14335.73, 9.642601
14341.11, 9.640196
14346.50, 9.633865
14351.88, 9.627198
14357.26, 9.627943
14362.65, 9.631454
14368.03, 9.627910
14373.41, 9.623329
14378.80, 9.621632
14384.18, 9.607155
14389.56, 9.611646
14394.95, 9.613371
14400.33, 9.605360
14405.71, 9.593578
14411.10, 9.604811
14416.48, 9.595879
14421.86, 9.586186
14427.25, 9.578455
14432.63, 9.586356
14438.01, 9.577878
14443.40, 9.585822
14448.78, 9.575824
14454.16, 9.569190
14459.55, 9.566181
14464.93, 9.563169
14470.31, 9.567749
14475.70, 9.566939
14481.08, 9.557701
14486.46, 9.552752
14491.85, 9.538847
14497.23, 9.551497
14502.61, 9.548168
14508.00, 9.545771
14513.38, 9.536152
14518.76, 9.529605
14524.15, 9.531302
14529.53, 9.532466
14534.91, 9.523461
14540.30, 9.523900
14545.68, 9.521751
14551.06, 9.518158
14556.45, 9.519497
14561.83, 9.513784
14567.21, 9.507113
14572.60, 9.512369
14577.98, 9.494124
14583.36, 9.492181
14588.75, 9.496236
14594.13, 9.493809
14599.51, 9.487977
14604.90, 9.493016
14610.28, 9.485538
14615.66, 9.481297
14621.04, 9.476587
14626.43, 9.466731
14631.81, 9.475427
14637.19, 9.463737
14642.58, 9.471996
14647.96, 9.459011
14653.34, 9.453983
14658.73, 9.460341
14664.11, 9.454695
14669.49, 9.449898
14674.88, 9.449927
14680.26, 9.449878
14685.64, 9.442414
14691.03, 9.440723
14696.41, 9.433160
14701.79, 9.429390
14707.18, 9.428010
14712.56, 9.427792
14717.94, 9.413731
14723.33, 9.422507
14728.71, 9.425915
14734.09, 9.413409
14739.48, 9.418429
14744.86, 9.409945
14750.24, 9.409628
14755.63, 9.396036
14761.01, 9.408524
14766.39, 9.385221
14771.78, 9.386654
14777.16, 9.388051
14782.54, 9.388307
14787.93, 9.383914
14793.31, 9.370251
14798.69, 9.376053
14804.08, 9.371473
14809.46, 9.371178
14814.84, 9.354461
14820.23, 9.362624
14825.61, 9.363220
14830.99, 9.351866
14836.38, 9.346514
14841.76, 9.339909
14847.14, 9.341001
14852.53, 9.346981
14857.91, 9.335695
14863.29, 9.343101
14868.68, 9.337751
14874.06, 9.327509
14879.44, 9.323445
14884.83, 9.341039
14890.21, 9.318529
14895.59, 9.314807
14900.98, 9.313626
14906.36, 9.311337
14911.74, 9.308513
14917.13, 9.311774
14922.51, 9.311714
14927.89, 9.299689
14933.28, 9.290480
14938.66, 9.297975
14944.04, 9.293157
14949.43, 9.291199
14954.81, 9.283218
14960.19, 9.284432
14965.58, 9.276133
14970.96, 9.285011
14976.34, 9.277418
14981.73, 9.279704
14987.11, 9.269534
14992.49, 9.260249
14997.88, 9.265304
15003.26, 9.261193
15008.64, 9.260956
15014.03, 9.261258
15019.41, 9.255891
15024.79, 9.249588
15030.18, 9.235775
15035.56, 9.240809
15040.94, 9.240367
15046.33, 9.236650
15051.71, 9.242481
15057.09, 9.234012
15062.48, 9.231904
15067.86, 9.227738
15073.24, 9.224525
15078.63, 9.215443
15084.01, 9.210275
15089.39, 9.218428
15094.78, 9.210569
15100.16, 9.206631
15105.54, 9.207265
15110.93, 9.204097
15116.31, 9.201360
15121.69, 9.188127
15127.08, 9.198778
15132.46, 9.191628
15137.84, 9.186413
15143.23, 9.184875
15148.61, 9.184442
15153.99, 9.185014
15159.38, 9.171882
15164.76, 9.178624
15170.14, 9.173755
15175.52, 9.164454
15180.91, 9.160645
15186.29, 9.159554
15191.67, 9.164034
15197.06, 9.163673
15202.44, 9.154902
15207.82, 9.150985
15213.21, 9.146660
15218.59, 9.142550
15223.97, 9.137481
15229.36, 9.139026
15234.74, 9.138620
15240.12, 9.132235
15245.51, 9.130946
15250.89, 9.126480
15256.27, 9.121676
15261.66, 9.131474
15267.04, 9.118050
15272.42, 9.109020
15277.81, 9.109556
15283.19, 9.113957
15288.57, 9.096120
15293.96, 9.100895
15299.34, 9.103217
15304.72, 9.095409
15310.11, 9.101179
15315.49, 9.104759
15320.87, 9.088967
15326.26, 9.084833
15331.64, 9.082408
15337.02, 9.073645
15342.41, 9.071566
15347.79, 9.076453
15353.17, 9.074326
15358.56, 9.075554
15363.94, 9.065875
15369.32, 9.059608
15374.71, 9.062919
15380.09, 9.059034
15385.47, 9.049532
15390.86, 9.048713
15396.24, 9.054149
15401.62, 9.047419
15407.01, 9.051941
15412.39, 9.036361
15417.77, 9.026648
15423.16, 9.032168
15428.54, 9.031313
15433.92, 9.028131
15439.31, 9.023195
15444.69, 9.013311
15450.07, 9.019211
15455.46, 9.004026
15460.84, 9.009450
15466.22, 9.011815
15471.61, 9.011816
15476.99, 8.996375
15482.37, 9.003128
15487.76, 8.996633
15493.14, 9.001170
15498.52, 8.986711
15503.91, 8.983879
15509.29, 8.989251
15514.67, 8.984856
15520.06, 8.974150
15525.44, 8.979234
15530.82, 8.979539
15536.21, 8.970886
15541.59, 8.964856
15546.97, 8.973531
15552.36, 8.954528
15557.74, 8.955526
15563.12, 8.955062
15568.51, 8.956270
15573.89, 8.944548
15579.27, 8.948706
15584.66, 8.940121
15590.04, 8.946714
15595.42, 8.940651
15600.81, 8.936225
15606.19, 8.938386
15611.57, 8.932417
15616.96, 8.930352
15622.34, 8.923542
15627.72, 8.923618
15633.11, 8.920624
15638.49, 8.911077
15643.87, 8.909097
15649.26, 8.907824
15654.64, 8.904932
15660.02, 8.901775
15665.41, 8.904908
15670.79, 8.899755
15676.17, 8.897676
15681.56, 8.895497
15686.94, 8.891276
15692.32, 8.884918
15697.71, 8.887763
15703.09, 8.874298
15708.47, 8.880572
15713.85, 8.882002
15719.24, 8.872455
15724.62, 8.868746
15730.00, 8.871635
15735.39, 8.867816
15740.77, 8.869818
15746.15, 8.848441
15751.54, 8.860722
15756.92, 8.849806
15762.30, 8.845856
15767.69, 8.845732
15773.07, 8.849776
15778.45, 8.847080
15783.84, 8.834765
15789.22, 8.835728
15794.60, 8.826258
15799.99, 8.823719
15805.37, 8.822125
15810.75, 8.822340
15816.14, 8.824070
15821.52, 8.813795
15826.90, 8.814695
15832.29, 8.812449
15837.67, 8.818045
15843.05, 8.806581
15848.44, 8.816111
15853.82, 8.808084
15859.20, 8.803719
15864.59, 8.791134
15869.97, 8.786005
15875.35, 8.783151
15880.74, 8.791349
15886.12, 8.782427
15891.50, 8.782970
15896.89, 8.778565
15902.27, 8.783401
15907.65, 8.773594
15913.04, 8.761015
15918.42, 8.764372
15923.80, 8.759618
15929.19, 8.764561
15934.57, 8.756014
15939.95, 8.762655
15945.34, 8.751967
15950.72, 8.741671
15956.10, 8.753161
15961.49, 8.739882
15966.87, 8.739677
15972.25, 8.742881
15977.64, 8.726843
15983.02, 8.729091
15988.40, 8.731110
15993.79, 8.724304
15999.17, 8.724169
16004.55, 8.725836
16009.94, 8.708843
16015.32, 8.716442
16020.70, 8.715565
16026.09, 8.711481
16031.47, 8.713203
16036.85, 8.700256
16042.24, 8.708133
16047.62, 8.701730
16053.00, 8.692508
16058.39, 8.686955
16063.77, 8.691680
16069.15, 8.685166
16074.54, 8.690453
16079.92, 8.687242
16085.30, 8.677249
16090.69, 8.682807
16096.07, 8.673506
16101.45, 8.667061
16106.84, 8.661010
16112.22, 8.666694
16117.60, 8.665079
16122.99, 8.665645
16128.37, 8.656475
16133.75, 8.656971
16139.14, 8.647229
16144.52, 8.646498
16149.90, 8.637625
16155.29, 8.635177
16160.67, 8.640491
16166.05, 8.631735
16171.44, 8.627329
16176.82, 8.640215
16182.20, 8.627013
16187.59, 8.632609
16192.97, 8.621781
16198.35, 8.624407
16203.74, 8.621190
16209.12, 8.614437
16214.50, 8.604207
16219.89, 8.604776
16225.27, 8.609856
16230.65, 8.599778
16236.04, 8.606770
16241.42, 8.590527
16246.80, 8.604362
16252.19, 8.587418
16257.57, 8.591986
16262.95, 8.589844
16268.33, 8.577976
16273.72, 8.575979
16279.10, 8.578659
16284.48, 8.566835
16289.87, 8.571891
16295.25, 8.572227
16300.63, 8.572527
16306.02, 8.567034
16311.40, 8.558462
16316.78, 8.563009
16322.17, 8.557857
16327.55, 8.557027
16332.93, 8.556068
16338.32, 8.548180
16343.70, 8.553846
16349.08, 8.537952
16354.47, 8.538190
16359.85, 8.547810
16365.23, 8.538268
16370.62, 8.537115
16376.00, 8.531105
16381.38, 8.528267
16386.77, 8.527451
16392.15, 8.523520
16397.53, 8.520250
16402.92, 8.507207
16408.30, 8.512994
16413.68, 8.512724
16419.07, 8.511351
16424.45, 8.502801
16429.83, 8.503733
16435.22, 8.506698
16440.60, 8.502551
16445.98, 8.491341
16451.37, 8.492036
16456.75, 8.478528
16462.13, 8.479684
16467.52, 8.479300
16472.90, 8.471043
16478.28, 8.481741
16483.67, 8.472085
16489.05, 8.476100
16494.43, 8.471778
16499.82, 8.471451
16505.20, 8.458035
16510.58, 8.467372
16515.97, 8.467428
16521.35, 8.454582
16526.73, 8.450373
16532.12, 8.453277
16537.50, 8.445029
16542.88, 8.444989
16548.27, 8.439707
16553.65, 8.441119
16559.03, 8.441669
16564.42, 8.435118
16569.80, 8.432599
16575.18, 8.420966
16580.57, 8.430584
16585.95, 8.425934
16591.33, 8.419007
16596.72, 8.406795
16602.10, 8.416976
16607.48, 8.403638
16612.87, 8.414035
16618.25, 8.399930
16623.63, 8.403771
16629.02, 8.395082
16634.40, 8.397511
16639.78, 8.397982
16645.17, 8.392740
16650.55, 8.396009
16655.93, 8.381839
16661.32, 8.383430
16666.70, 8.381344
16672.08, 8.374972
16677.47, 8.379134
16682.85, 8.386145
16688.23, 8.371849
16693.62, 8.372164
16699.00, 8.365414
16704.38, 8.363318
16709.77, 8.368340
16715.15, 8.352916
16720.53, 8.357034
16725.92, 8.355586
16731.30, 8.342058
16736.68, 8.346712
16742.07, 8.342219
16747.45, 8.349606
16752.83, 8.336595
16758.22, 8.335223
16763.60, 8.334558
16768.98, 8.329023
16774.37, 8.326342
16779.75, 8.328129
16785.13, 8.323443
16790.52, 8.322790
16795.90, 8.312800
16801.28, 8.306281
16806.67, 8.316484
16812.05, 8.310357
16817.43, 8.310013
16822.81, 8.312147
16828.20, 8.306396
16833.58, 8.300519
16838.96, 8.295572
16844.35, 8.288747
16849.73, 8.292420
16855.11, 8.285145
16860.50, 8.276751
16865.88, 8.279482
16871.26, 8.271880
16876.65, 8.272717
16882.03, 8.277174
16887.41, 8.269798
16892.80, 8.267153
16898.18, 8.257593
16903.56, 8.262572
16908.95, 8.254959
16914.33, 8.253489
16919.71, 8.259840
16925.10, 8.250933
16930.48, 8.247257
16935.86, 8.241427
16941.25, 8.236096
16946.63, 8.240819
16952.01, 8.243578
16957.40, 8.231817
16962.78, 8.238174
16968.16, 8.229523
16973.55, 8.232528
16978.93, 8.237871
16984.31, 8.218699
16989.70, 8.208456
16995.08, 8.210462
17000.46, 8.216298
17005.85, 8.217145
17011.23, 8.211100
17016.61, 8.206446
17022.00, 8.201161
17027.38, 8.210123
17032.76, 8.198670
17038.15, 8.191490
17043.53, 8.197448
17048.91, 8.201614
17054.30, 8.177903
17059.68, 8.185322
17065.06, 8.179566
17070.45, 8.177742
17075.83, 8.174428
17081.21, 8.182440
17086.60, 8.161966
17091.98, 8.165554
17097.36, 8.173546
17102.75, 8.156221
17108.13, 8.160701
17113.51, 8.158320
17118.90, 8.166239
17124.28, 8.156140
17129.66, 8.152353
17135.05, 8.134179
17140.43, 8.146523
17145.81, 8.141258
17151.20, 8.141705
17156.58, 8.137843
17161.96, 8.127756
17167.35, 8.140735
17172.73, 8.128094
17178.11, 8.125796
17183.50, 8.119133
17188.88, 8.125407
17194.26, 8.117147
17199.65, 8.118185
17205.03, 8.125319
17210.41, 8.109049
17215.80, 8.111140
17221.18, 8.110948
17226.56, 8.102833
17231.95, 8.098244
17237.33, 8.104156
17242.71, 8.096709
17248.10, 8.092516
17253.48, 8.096359
17258.86, 8.087514
17264.25, 8.088963
17269.63, 8.079115
17275.01, 8.092234
17280.40, 8.078814
17285.78, 8.079359
17291.16, 8.067694
17296.55, 8.064634
17301.93, 8.062482
17307.31, 8.070793
17312.70, 8.064077
17318.08, 8.065546
17323.46, 8.059330
17328.85, 8.062618
17334.23, 8.044039
17339.61, 8.044116
17345.00, 8.046377
17350.38, 8.043360
17355.76, 8.035761
17361.15, 8.037820
17366.53, 8.038143
17371.91, 8.029003
17377.29, 8.030309
17382.68, 8.038615
17388.06, 8.021736
17393.44, 8.016715
17398.83, 8.023376
17404.21, 8.015223
17409.59, 8.015384
17414.98, 8.016074
17420.36, 8.005528
17425.74, 8.012706
17431.13, 8.001900
17436.51, 8.004025
17441.89, 7.999445
17447.28, 8.000792
17452.66, 7.995152
17458.04, 7.995819
17463.43, 7.986625
17468.81, 7.989902
17474.19, 7.987235
17479.58, 7.979651
17484.96, 7.970639
17490.34, 7.976039
17495.73, 7.979383
17501.11, 7.972954
17506.49, 7.968921
17511.88, 7.964195
17517.26, 7.960623
17522.64, 7.955535
17528.03, 7.954779
17533.41, 7.959667
17538.79, 7.953871
17544.18, 7.949662
17549.56, 7.951115
17554.94, 7.941976
17560.33, 7.930479
17565.71, 7.933177
17571.09, 7.942194
17576.48, 7.928501
17581.86, 7.934386
17587.24, 7.934807
17592.63, 7.928670
17598.01, 7.925476
17603.39, 7.925014
17608.78, 7.909333
17614.16, 7.911178
17619.54, 7.920528
17624.93, 7.913758
17630.31, 7.909303
17635.69, 7.906589
17641.08, 7.904156
17646.46, 7.905080
17651.84, 7.900520
17657.23, 7.894119
17662.61, 7.895015
17667.99, 7.896778
17673.38, 7.890769
17678.76, 7.889276
17684.14, 7.889280
17689.53, 7.874389
17694.91, 7.876485
17700.29, 7.878008
17705.68, 7.869092
17711.06, 7.877933
17716.44, 7.866359
17721.83, 7.874275
17727.21, 7.859921
17732.59, 7.867708
17737.98, 7.864834
17743.36, 7.857828
17748.74, 7.851201
17754.13, 7.855863
17759.51, 7.850303
17764.89, 7.839104
17770.28, 7.831828
17775.66, 7.849635
17781.04, 7.837552
17786.43, 7.831427
17791.81, 7.832354
17797.19, 7.826011
17802.58, 7.822825
17807.96, 7.823305
17813.34, 7.825646
17818.73, 7.815242
17824.11, 7.822909
17829.49, 7.814433
17834.88, 7.815169
17840.26, 7.810754
17845.64, 7.810696
17851.03, 7.807922
17856.41, 7.800770
17861.79, 7.798634
17867.18, 7.795061
17872.56, 7.800784
17877.94, 7.784736
17883.33, 7.795334
17888.71, 7.775782
17894.09, 7.788044
17899.48, 7.787663
17904.86, 7.781569
17910.24, 7.774417
17915.63, 7.774016
17921.01, 7.772155
17926.39, 7.770441
17931.77, 7.763058
17937.16, 7.761172
17942.54, 7.764403
17947.92, 7.758245
17953.31, 7.750710
17958.69, 7.754860
17964.07, 7.749082
17969.46, 7.750676
17974.84, 7.750247
17980.22, 7.743419
17985.61, 7.747365
17990.99, 7.735629
17996.37, 7.732827
18001.76, 7.739536
18007.14, 7.736417
18012.52, 7.728408
18017.91, 7.716018
18023.29, 7.719065
18028.67, 7.726542
18034.06, 7.728950
18039.44, 7.715924
18044.82, 7.719573
18050.21, 7.702843
18055.59, 7.706319
18060.97, 7.704040
18066.36, 7.706573
18071.74, 7.703293
18077.12, 7.700328
18082.51, 7.690361
18087.89, 7.699768
18093.27, 7.685138
18098.66, 7.686626
18104.04, 7.687747
18109.42, 7.679562
18114.81, 7.680680
18120.19, 7.676584
18125.57, 7.676373
18130.96, 7.670154
18136.34, 7.670944
18141.72, 7.666414
18147.11, 7.664939
18152.49, 7.665886
18157.87, 7.658907
18163.26, 7.661680
18168.64, 7.656927
18174.02, 7.652613
18179.41, 7.646610
18184.79, 7.651628
18190.17, 7.641095
18195.56, 7.642183
18200.94, 7.637030
18206.32, 7.636865
18211.71, 7.629441
18217.09, 7.632395
18222.47, 7.616015
18227.86, 7.628662
18233.24, 7.630698
18238.62, 7.630070
18244.01, 7.619096
18249.39, 7.617356
18254.77, 7.602183
18260.16, 7.609011
18265.54, 7.603922
18270.92, 7.606177
18276.31, 7.613834
18281.69, 7.608468
18287.07, 7.608226
18292.46, 7.594112
18297.84, 7.603161
18303.22, 7.590584
18308.61, 7.586112
18313.99, 7.589346
18319.37, 7.587107
18324.76, 7.590637
18330.14, 7.586323
18335.52, 7.577504
18340.91, 7.572638
18346.29, 7.570568
18351.67, 7.570712
18357.06, 7.568441
18362.44, 7.561801
18367.82, 7.567429
18373.21, 7.559848
18378.59, 7.557315
18383.97, 7.550121
18389.36, 7.556281
18394.74, 7.561851
18400.12, 7.548627
18405.51, 7.546454
18410.89, 7.538469
18416.27, 7.547061
18421.66, 7.537574
18427.04, 7.533318
18432.42, 7.526925
18437.81, 7.527437
18443.19, 7.535314
18448.57, 7.528816
18453.96, 7.530583
18459.34, 7.526834
18464.72, 7.523662
18470.10, 7.518807
18475.49, 7.514138
18480.87, 7.501888
18486.25, 7.510911
18491.64, 7.517854
18497.02, 7.504054
18502.40, 7.501483
18507.79, 7.494888
18513.17, 7.497008
18518.55, 7.495980
18523.94, 7.498518
18529.32, 7.491283
18534.70, 7.479243
18540.09, 7.484459
18545.47, 7.484153
18550.85, 7.476264
18556.24, 7.477459
18561.62, 7.472548
18567.00, 7.474502
18572.39, 7.477404
18577.77, 7.470066
18583.15, 7.462349
18588.54, 7.463717
18593.92, 7.463063
18599.30, 7.458555
18604.69, 7.458475
18610.07, 7.456757
18615.45, 7.450932
18620.84, 7.454781
18626.22, 7.442552
18631.60, 7.436310
18636.99, 7.438831
18642.37, 7.440349
18647.75, 7.430893
18653.14, 7.433425
18658.52, 7.427598
18663.90, 7.425535
18669.29, 7.421419
18674.67, 7.422971
18680.05, 7.417573
18685.44, 7.410432
18690.82, 7.415864
18696.20, 7.413618
18701.59, 7.405080
18706.97, 7.411644
18712.35, 7.405099
18717.74, 7.397546
18723.12, 7.405598
18728.50, 7.404298
18733.89, 7.397638
18739.27, 7.404810
18744.65, 7.395285
18750.04, 7.398919
18755.42, 7.387249
18760.80, 7.387748
18766.19, 7.385947
18771.57, 7.376281
18776.95, 7.389401
18782.34, 7.377991
18787.72, 7.374789
18793.10, 7.379176
18798.49, 7.362981
18803.87, 7.368142
18809.25, 7.360898
18814.64, 7.361887
18820.02, 7.359206
18825.40, 7.356788
18830.79, 7.355991
18836.17, 7.349237
18841.55, 7.344627
18846.94, 7.350192
18852.32, 7.337389
18857.70, 7.338923
18863.09, 7.337071
18868.47, 7.336227
18873.85, 7.336494
18879.24, 7.327977
18884.62, 7.341143
18890.00, 7.327909
18895.39, 7.320018
18900.77, 7.326156
18906.15, 7.323046
18911.54, 7.314085
18916.92, 7.317549
18922.30, 7.320865
18927.69, 7.313954
18933.07, 7.302632
18938.45, 7.307191
18943.84, 7.299343
18949.22, 7.298401
18954.60, 7.302487
18959.99, 7.299856
18965.37, 7.289644
18970.75, 7.289418
18976.14, 7.283039
18981.52, 7.297558
18986.90, 7.279728
18992.29, 7.277226
18997.67, 7.274133
19003.05, 7.277503
19008.44, 7.267631
19013.82, 7.271940
19019.20, 7.269439
19024.58, 7.268948
19029.97, 7.256719
19035.35, 7.260262
19040.73, 7.252082
19046.12, 7.244121
19051.50, 7.245254
19056.88, 7.249376
19062.27, 7.249803
19067.65, 7.254721
19073.03, 7.240931
19078.42, 7.238115
19083.80, 7.245428
19089.18, 7.245866
19094.57, 7.230817
19099.95, 7.228214
19105.33, 7.224868
19110.72, 7.228106
19116.10, 7.225429
19121.48, 7.232488
19126.87, 7.218708
19132.25, 7.220308
19137.63, 7.228502
19143.02, 7.223618
19148.40, 7.207475
19153.78, 7.213578
19159.17, 7.206220
19164.55, 7.205332
19169.93, 7.202339
19175.32, 7.202978
19180.70, 7.205906
19186.08, 7.198669
19191.47, 7.192573
19196.85, 7.195261
19202.23, 7.191662
19207.62, 7.197575
19213.00, 7.189884
19218.38, 7.177232
19223.77, 7.182313
19229.15, 7.179138
19234.53, 7.183378
19239.92, 7.172746
19245.30, 7.167467
19250.68, 7.171027
19256.07, 7.166334
19261.45, 7.173182
19266.83, 7.161875
19272.22, 7.165240
19277.60, 7.159392
19282.98, 7.149219
19288.37, 7.149786
19293.75, 7.150164
19299.13, 7.154540
19304.52, 7.136813
19309.90, 7.145318
19315.28, 7.127859
19320.67, 7.142343
19326.05, 7.134727
19331.43, 7.129316
19336.82, 7.127771
19342.20, 7.133996
19347.58, 7.133685
19352.97, 7.126301
19358.35, 7.121911
19363.73, 7.121124
19369.12, 7.106411
19374.50, 7.106437
19379.88, 7.110194
19385.27, 7.106194
19390.65, 7.106508
19396.03, 7.102460
19401.42, 7.093596
19406.80, 7.100380
19412.18, 7.105157
19417.57, 7.093708
19422.95, 7.092854
19428.33, 7.087173
19433.72, 7.093284
19439.10, 7.089888
19444.48, 7.084403
19449.87, 7.075934
19455.25, 7.074355
19460.63, 7.082011
19466.02, 7.072413
19471.40, 7.070885
19476.78, 7.067141
19482.17, 7.068316
19487.55, 7.068452
19492.93, 7.062872
19498.32, 7.069066
19503.70, 7.049895
19509.08, 7.053299
19514.47, 7.048569
19519.85, 7.038821
19525.23, 7.049422
19530.62, 7.049603
19536.00, 7.044721
19541.38, 7.038709
19546.77, 7.039069
19552.15, 7.039289
19557.53, 7.025437
19562.92, 7.028944
19568.30, 7.033143
19573.68, 7.028597
19579.06, 7.036727
19584.45, 7.018713
19589.83, 7.021592
19595.21, 7.014753
19600.60, 7.012591
19605.98, 7.009610
19611.36, 7.009177
19616.75, 6.999645
19622.13, 7.018098
19627.51, 7.012035
19632.90, 7.014211
19638.28, 7.018900
19643.66, 6.998441
19649.05, 7.001057
19654.43, 6.994584
19659.81, 6.991493
19665.20, 6.988625
19670.58, 6.991116
19675.96, 6.976048
19681.35, 6.978071
19686.73, 6.981897
19692.11, 6.968793
19697.50, 6.970170
19702.88, 6.973433
19708.26, 6.964696
19713.65, 6.956233
19719.03, 6.968161
19724.41, 6.965050
19729.80, 6.968827
19735.18, 6.958021
19740.56, 6.957251
19745.95, 6.947652
19751.33, 6.967145
19756.71, 6.948293
19762.10, 6.947531
19767.48, 6.949400
19772.86, 6.942097
19778.25, 6.936222
19783.63, 6.941082
19789.01, 6.940827
19794.40, 6.933596
19799.78, 6.933836
19805.16, 6.939071
19810.55, 6.923319
19815.93, 6.911054
19821.31, 6.920218
19826.70, 6.919671
19832.08, 6.919043
19837.46, 6.922211
19842.85, 6.912687
19848.23, 6.915522
19853.61, 6.897437
19859.00, 6.902754
19864.38, 6.899356
19869.76, 6.914403
19875.15, 6.897270
19880.53, 6.891850
19885.91, 6.891982
19891.30, 6.879798
19896.68, 6.881718
19902.06, 6.886901
19907.45, 6.883883
19912.83, 6.882328
19918.21, 6.881534
19923.60, 6.877986
19928.98, 6.882557
19934.36, 6.863457
19939.75, 6.877005
19945.13, 6.869130
19950.51, 6.872992
19955.90, 6.874580
19961.28, 6.860520
19966.66, 6.866337
19972.05, 6.846292
19977.43, 6.853785
19982.81, 6.856484
19988.20, 6.850714
19993.58, 6.844239
19998.96, 6.848330
20004.35, 6.842374
20009.73, 6.848902
20015.11, 6.844512
20020.50, 6.839106
20025.88, 6.838047
20031.26, 6.832904
20036.65, 6.829019
20042.03, 6.832250
20047.41, 6.827803
20052.80, 6.829682
20058.18, 6.823901
20063.56, 6.812346
20068.95, 6.811222
20074.33, 6.809385
20079.71, 6.809146
20085.10, 6.811636
20090.48, 6.803392
20095.86, 6.805128
20101.25, 6.799512
20106.63, 6.810692
20112.01, 6.797309
20117.40, 6.801805
20122.78, 6.790926
20128.16, 6.789266
20133.54, 6.778735
20138.93, 6.782983
20144.31, 6.792243
20149.69, 6.783309
20155.08, 6.773659
20160.46, 6.783907
20165.84, 6.770943
20171.23, 6.777195
20176.61, 6.769622
20181.99, 6.769177
20187.38, 6.771809
20192.76, 6.759917
20198.14, 6.768924
20203.53, 6.758427
20208.91, 6.763059
20214.29, 6.753535
20219.68, 6.758810
20225.06, 6.741911
20230.44, 6.756960
20235.83, 6.742692
20241.21, 6.745193
20246.59, 6.734680
20251.98, 6.743000
20257.36, 6.736759
20262.74, 6.732973
20268.13, 6.731594
20273.51, 6.718544
20278.89, 6.723413
20284.28, 6.723575
20289.66, 6.729976
20295.04, 6.724102
20300.43, 6.719383
20305.81, 6.727249
20311.19, 6.714007
20316.58, 6.712493
20321.96, 6.708032
20327.34, 6.700799
20332.73, 6.706764
20338.11, 6.703815
20343.49, 6.699565
20348.88, 6.695185
20354.26, 6.697359
20359.64, 6.690580
20365.03, 6.687191
20370.41, 6.683640
20375.79, 6.683844
20381.18, 6.680653
20386.56, 6.672853
20391.94, 6.686677
20397.33, 6.673038
20402.71, 6.676051
20408.09, 6.681199
20413.48, 6.671163
20418.86, 6.656143
20424.24, 6.666588
20429.63, 6.671427
20435.01, 6.666609
20440.39, 6.656801
20445.78, 6.659921
20451.16, 6.652457
20456.54, 6.659013
20461.93, 6.641362
20467.31, 6.659483
20472.69, 6.637583
20478.08, 6.649087
20483.46, 6.641227
20488.84, 6.629604
20494.23, 6.643848
20499.61, 6.639249
20504.99, 6.642909
20510.38, 6.622967
20515.76, 6.633552
20521.14, 6.622217
20526.53, 6.624837
20531.91, 6.618196
20537.29, 6.616713
20542.68, 6.612325
20548.06, 6.608214
20553.44, 6.611980
20558.83, 6.621994
20564.21, 6.615591
20569.59, 6.605725
20574.98, 6.616313
20580.36, 6.601149
20585.74, 6.608623
